tribe,address,user name,display name,profile image,eliminated day
orange,0x45B6b57c8EcC32bE9648Bc083F53B8fBF88BF28b,CaoArmand,CaoYin🐯曹寅,https://pbs.twimg.com/profile_images/1543969238120968194/TCVhyMuJ_normal.jpg,
orange,0x32fa013aF811a4CF97E460dF741DbA2485831537,jasoncliao,"Jliao (🦉, 🎈)",https://pbs.twimg.com/profile_images/1515371578552373251/Lxya3VfU_normal.jpg,
orange,0xF0CAd7C8b383f79A879eB6Df644e336234EBDac8,carlosecgomes,Carlos,https://pbs.twimg.com/profile_images/1655323098340622339/1R8gC91v_normal.jpg,
orange,0x7F062ef11F2C17A0cc2F8615E01b319DaCC217Ad,terpsfi,Terps,https://pbs.twimg.com/profile_images/1725199696589705216/lQAZGygI_normal.jpg,
orange,0x1e341Aa44c293d95d13d778492D417D1BE4E63D5,web3brett,BlockchainBrett,https://pbs.twimg.com/profile_images/1713977953560694784/T0cDqt1T_normal.png,
orange,0x09a5943a6d10919571eE2C9F63380aEA747ECA97,hildobby_,hildobby,https://pbs.twimg.com/profile_images/1508459764170248196/YMxW8YjQ_normal.jpg,
orange,0x82cD1b0fAA449D0562bB32072dc1E5BE9C509c1D,TalkToTheLocals,Fede,https://pbs.twimg.com/profile_images/1512067374110806021/CQHTeoBZ_normal.jpg,
orange,0xf7256eD518fa3A8b1dDb2bBb0Cd0071617df7bF4,MFL_tw,M.F.L✺♦️,https://pbs.twimg.com/profile_images/1661610655500357632/F6UItjpj_normal.jpg,
orange,0xcB46219bA114245c3A18761E4f7891f9C4BeF8c0,lakshmansankar,lsankar,https://pbs.twimg.com/profile_images/1517158096623136768/AMFxUaHM_normal.jpg,
orange,0xAf98Bb4bCeD00A17fFE020499C342CFC3511Fb10,JustinCBram,Justin Bram,https://pbs.twimg.com/profile_images/1435451365925560323/TPADaAd8_normal.jpg,
orange,0xA7EF08585b7188Bcc140053B039933620bf7E04f,pixel_jindo,Pixel Jindo (ashart.eth),https://pbs.twimg.com/profile_images/1540839971896131584/IuI4XSW4_normal.png,
orange,0x01b7baA7baA864fEF3CD1C7bc118Cc97cEdCB33f,gaby_goldberg,Gaby Goldberg,https://pbs.twimg.com/profile_images/1607892756571238402/o6yI_kff_normal.jpg,
orange,0x867629A9311F70F2E2e9707a2597c91650014Be6,muir_eth,Muir 🟢,https://pbs.twimg.com/profile_images/1597035885354262528/04AM8PTs_normal.jpg,
orange,0xb3E4cED9b4Ad04cB82d7FF8d802E7907B0B604e5,jasonrosenthal,Jason Rosenthal,https://pbs.twimg.com/profile_images/1642959002417115137/1K5bFpW7_normal.jpg,1
orange,0xD7d8CD5b871fED2BCD9CeA31cFAeEC93702C0498,peace_node,peacenode.eth,https://pbs.twimg.com/profile_images/1751993688220110848/ZE7w3Jmu_normal.jpg,
orange,0x0B09CBa314b3983B3a1B2f3f3224fF169E491B4a,FigBonner,Fig Bonner,https://pbs.twimg.com/profile_images/1653497104801882112/SIyFt25O_normal.jpg,
orange,0x74b4aF0bc073e88a0A09F7e015480d7069D2fAf6,Stockeyyy,Stockeyyy,https://pbs.twimg.com/profile_images/1752479519632392192/dhdhLdMR_normal.jpg,
orange,0xF88B9ab01e42f9C609D55A2a7b5687E2d11fBEa8,motekoichi,茂木巧一,https://pbs.twimg.com/profile_images/1730448638323908608/VCHM7-oy_normal.jpg,
orange,0x3Ee6Cda1E03ADFA072bcB6Be969020b68E761423,thgcruz7,thiago.perkshop.eth,https://pbs.twimg.com/profile_images/1475838910236344324/2nwOSoNo_normal.jpg,
orange,0xc5838aC75174bF18B79D758439C7573116a90803,ChrisVolpe12,Chris Volpe,https://pbs.twimg.com/profile_images/1752508665532203008/oqCyIrkf_normal.jpg,
orange,0xa9cE598b9286ACECF2E495D663FaA611256910F1,derekalia,DΞRΞK,https://pbs.twimg.com/profile_images/1613311455339876354/v_q2TrQi_normal.jpg,
orange,0xAd81e01B66D69f45d557D93bC746BFC3Db85bCaE,dcentgeo,"Geo (🪬,🪬)",https://pbs.twimg.com/profile_images/1725276877810524160/po9YXowN_normal.jpg,
orange,0x32439F6dc6f8A52ebf7a766201B4db9d4fceee0a,it_me_kat,❀ kat ❀,https://pbs.twimg.com/profile_images/1749434920345231360/74j3wsV7_normal.jpg,
orange,0x41063a34b2Be6A0daaD1ddd904855E5e9d80aD7e,0x_wes,OhExWes,https://pbs.twimg.com/profile_images/1455558582813003783/h4DzO682_normal.jpg,
orange,0x5606B493c51316A9e65c9b2A00BbF7Ff92515A3E,will__price,Will Price,https://pbs.twimg.com/profile_images/1569563984264679424/m8u-7erv_normal.jpg,
orange,0x5dBBcFaE7Ad3C6664C96f6439575332BC8157E2D,Christian_Dtmr,christian,https://pbs.twimg.com/profile_images/1717214609701023748/6UQ_EQtS_normal.jpg,
orange,0x9b3e886a7c03d001146e0a31212bf1b9FCd30983,lapgandhi,Lakshman,https://pbs.twimg.com/profile_images/1739609673047896064/f4j2Qv5s_normal.jpg,
orange,0x772f840d9011B7A4F6e8E684D4BD4eE0ddeb2A50,whalebirdszn,late fall sprout,https://pbs.twimg.com/profile_images/1272613576252035073/hMJZ2W-R_normal.jpg,
orange,0x3BD4c721C1b547Ea42F728B5a19eB6233803963E,winnielaux_,winnie,https://pbs.twimg.com/profile_images/1563656324432420865/IQbkmACc_normal.jpg,
orange,0x63C28927bFceA56d3f030A178543177ac5E7cf2A,LaMoniRojas,Monica,https://pbs.twimg.com/profile_images/1661382146173353984/5ClvhVTW_normal.jpg,
orange,0x7c4aF548d26BcE1c397A839F5b1b5aF90B7cEfcE,0xNN2,Nick Naraghi 🧢,https://pbs.twimg.com/profile_images/1685845060858847232/ES5XnMPj_normal.jpg,
orange,0xdCDb88F3754B2841093D9348A2D02DF8cf06314C,tandavas,tandavas.eth 🫡,https://pbs.twimg.com/profile_images/1595018876907311104/SnJMt5k1_normal.jpg,
orange,0x849151d7D0bF1F34b70d5caD5149D28CC2308bf1,jessepollak,Jesse Pollak (jesse.xyz) 🛡️,https://pbs.twimg.com/profile_images/1484575656759472128/4vLR6_4F_normal.png,
orange,0xa776a67b8d0D5D61d219C6FdFC90680Db9EBc331,knowerofmarkets,knower,https://pbs.twimg.com/profile_images/1717261209420939264/u7Stghf6_normal.jpg,
orange,0xddFA8BedE71b4c8CbB50ADA6E81E1E5180376bfc,crypto_sl33py,Sleepy,https://pbs.twimg.com/profile_images/1433945067350286338/3dvq3ulc_normal.jpg,
orange,0x20ff7e19c8Ff23109EB1661Df3b3c4f36DDAdF1F,herinkc,herin.eth 🫡,https://pbs.twimg.com/profile_images/1595281951086084096/rOrwayl__normal.jpg,
orange,0x3fFc477e96c98a22218497667eBf776489CAaD89,clujso,David,https://pbs.twimg.com/profile_images/1678556269760618497/NeSD2FuF_normal.png,
orange,0xD3E401814d1FaA8ca0419EccCBFeE93aC7B15B31,Komorebi8888,Komorebi88,https://pbs.twimg.com/profile_images/1585771286021611522/dRYOMolh_normal.jpg,
orange,0x0cb27e883E207905AD2A94F9B6eF0C7A99223C37,seanwbren,seanwbren.eth,https://pbs.twimg.com/profile_images/1605301917898313728/2YqgFGx0_normal.jpg,
orange,0xf00408DDcAf624129cC0D08AA122A7ABE1f2EF31,alexkayaian,alex,https://pbs.twimg.com/profile_images/1090147885230960640/Egp2d0zt_normal.jpg,
orange,0x0f9b1b68f848Cb65F532BC12825357201726d3d2,iamnickdoteth,iamnick.eth,https://pbs.twimg.com/profile_images/1704479714524397568/9Dy3bQM4_normal.jpg,
